2,32,32,16,16,os,123,6.504
8,16,16,16,16,os,45,17.778
4,32,16,16,16,os,91,8.791
4,16,32,16,16,os,61,13.115
8,8,32,16,16,os,61,13.115
4,64,128,16,16,os,631,20.285
2,64,128,16,16,os,631,10.143
4,64,64,16,16,os,375,17.067
2,64,64,16,16,os,375,8.533
4,64,32,16,16,os,247,12.955
8,64,16,16,16,os,183,17.486
2,64,32,16,16,os,247,6.478
4,64,16,16,16,os,183,8.743
8,64,8,16,16,os,151,10.596
4,128,64,16,16,os,751,17.044
2,128,64,16,16,os,751,8.522
4,128,32,16,16,os,495,12.929
8,128,16,16,16,os,367,17.439
2,128,32,16,16,os,495,6.465
4,128,16,16,16,os,367,8.719
8,128,8,16,16,os,303,10.561
2,32,16,16,16,os,91,4.396
8,16,8,16,16,os,37,10.811
4,32,8,16,16,os,75,5.333
4,16,16,16,16,os,45,8.889
8,8,16,16,16,os,45,8.889
2,32,8,16,16,os,75,2.667
8,16,4,16,16,os,33,6.061
4,32,4,16,16,os,67,2.985
4,16,8,16,16,os,37,5.405
8,8,8,16,16,os,37,5.405
2,64,16,16,16,os,183,4.372
4,64,8,16,16,os,151,5.298
8,64,4,16,16,os,135,5.926
2,64,8,16,16,os,151,2.649
4,64,4,16,16,os,135,2.963
8,64,2,16,16,os,127,3.150
2,128,16,16,16,os,367,4.360
4,128,8,16,16,os,303,5.281
8,128,4,16,16,os,271,5.904
2,128,8,16,16,os,303,2.640
4,128,4,16,16,os,271,2.952
8,128,2,16,16,os,255,3.137
8,64,1,16,16,os,123,1.626
16,128,8,16,16,os,303,21.122
16,128,4,16,16,os,271,11.808
16,128,2,16,16,os,255,6.275
16,128,1,16,16,os,247,3.239
8,128,1,16,16,os,247,1.619
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
12,16,256,16,16,os,285,67.368
12,16,256,16,16,os,285,67.368
12,16,256,16,16,os,285,67.368
25,16,256,16,16,os,571,70.053
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
25,16,256,16,16,os,571,70.053
22,16,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
12,16,256,16,16,os,285,67.368
25,16,256,16,16,os,571,70.053
12,16,256,16,16,os,285,67.368
12,16,256,16,16,os,285,67.368
12,16,256,16,16,os,285,67.368
22,16,256,16,16,os,571,61.646
12,16,256,16,16,os,285,67.368
12,16,256,16,16,os,285,67.368
22,16,256,16,16,os,571,61.646
12,16,256,16,16,os,285,67.368
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
11,32,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
22,16,256,16,16,os,571,61.646
12,16,256,16,16,os,285,67.368
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
11,32,256,16,16,os,571,61.646
6,32,256,16,16,os,571,33.625
11,32,256,16,16,os,571,61.646
11,32,256,16,16,os,571,61.646
13,32,256,16,16,os,571,72.855
11,32,256,16,16,os,571,61.646
13,32,256,16,16,os,571,72.855
11,32,256,16,16,os,571,61.646
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
6,32,256,16,16,os,571,33.625
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
11,32,256,16,16,os,571,61.646
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
13,32,256,16,16,os,571,72.855
6,32,256,16,16,os,571,33.625
11,32,256,16,16,os,571,61.646
6,32,256,16,16,os,571,33.625
6,32,256,16,16,os,571,33.625
11,32,256,16,16,os,571,61.646
13,16,512,16,16,os,541,76.895
6,32,256,16,16,os,571,33.625
11,32,256,16,16,os,571,61.646
11,16,512,16,16,os,541,65.065
11,32,256,16,16,os,571,61.646
11,32,256,16,16,os,571,61.646
11,32,256,16,16,os,571,61.646
13,16,512,16,16,os,541,76.895
11,32,256,16,16,os,571,61.646
6,32,256,16,16,os,571,33.625
13,32,256,16,16,os,571,72.855
11,32,256,16,16,os,571,61.646
11,32,256,16,16,os,571,61.646
11,16,512,16,16,os,541,65.065
6,32,256,16,16,os,571,33.625
6,32,256,16,16,os,571,33.625
11,32,256,16,16,os,571,61.646
6,32,256,16,16,os,571,33.625
11,16,512,16,16,os,541,65.065
6,32,256,16,16,os,571,33.625
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
13,16,512,16,16,os,541,76.895
13,16,512,16,16,os,541,76.895
6,16,256,16,16,os,285,33.684
13,16,512,16,16,os,541,76.895
6,16,256,16,16,os,285,33.684
13,16,512,16,16,os,541,76.895
11,16,512,16,16,os,541,65.065
6,16,512,16,16,os,541,35.490
11,16,512,16,16,os,541,65.065
6,16,256,16,16,os,285,33.684
13,16,512,16,16,os,541,76.895
13,16,512,16,16,os,541,76.895
13,16,512,16,16,os,541,76.895
13,16,512,16,16,os,541,76.895
11,16,512,16,16,os,541,65.065
6,16,512,16,16,os,541,35.490
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
11,16,512,16,16,os,541,65.065
13,16,512,16,16,os,541,76.895
6,16,512,16,16,os,541,35.490
6,16,512,16,16,os,541,35.490
13,16,512,16,16,os,541,76.895
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
6,16,256,16,16,os,285,33.684
13,16,512,16,16,os,541,76.895
11,16,512,16,16,os,541,65.065
6,16,256,16,16,os,285,33.684
3,32,256,16,16,os,571,16.813
6,16,256,16,16,os,285,33.684
3,32,256,16,16,os,571,16.813
6,16,256,16,16,os,285,33.684
11,16,512,16,16,os,541,65.065
13,16,512,16,16,os,541,76.895
6,16,256,16,16,os,285,33.684
22,32,128,16,16,os,631,55.784
13,16,512,16,16,os,541,76.895
6,16,256,16,16,os,285,33.684
11,16,512,16,16,os,541,65.065
6,16,512,16,16,os,541,35.490
13,16,512,16,16,os,541,76.895
11,16,512,16,16,os,541,65.065
25,32,128,16,16,os,631,63.391
25,32,128,16,16,os,631,63.391
6,16,512,16,16,os,541,35.490
6,16,512,16,16,os,541,35.490
6,16,512,16,16,os,541,35.490
25,8,512,16,16,os,1083,36.934
7,32,256,16,16,os,571,39.229
25,16,128,16,16,os,315,63.492
13,32,128,16,16,os,315,66.032
13,16,256,16,16,os,285,72.982
25,32,64,16,16,os,375,53.333
25,8,256,16,16,os,571,35.026
7,32,128,16,16,os,315,35.556
25,16,64,16,16,os,187,53.476
13,32,64,16,16,os,187,55.615
13,16,128,16,16,os,157,66.242
25,32,32,16,16,os,247,40.486
25,8,128,16,16,os,315,31.746
7,32,64,16,16,os,187,29.947
25,16,32,16,16,os,123,40.650
13,32,32,16,16,os,123,42.276
13,16,64,16,16,os,93,55.914
25,32,16,16,16,os,183,27.322
25,8,64,16,16,os,187,26.738
7,32,32,16,16,os,123,22.764
25,16,16,16,16,os,91,27.473
13,32,16,16,16,os,91,28.571
13,16,32,16,16,os,61,42.623
25,32,8,16,16,os,151,16.556
25,8,32,16,16,os,123,20.325
13,64,128,16,16,os,631,65.927
25,64,64,16,16,os,751,53.262
7,64,128,16,16,os,631,35.499
13,64,64,16,16,os,375,55.467
25,64,32,16,16,os,495,40.404
7,64,64,16,16,os,375,29.867
13,64,32,16,16,os,247,42.105
25,64,16,16,16,os,367,27.248
7,64,32,16,16,os,247,22.672
13,64,16,16,16,os,183,28.415
25,64,8,16,16,os,303,16.502
13,128,64,16,16,os,751,55.393
25,128,32,16,16,os,991,40.363
7,128,64,16,16,os,751,29.827
13,128,32,16,16,os,495,42.020
25,128,16,16,16,os,735,27.211
7,128,32,16,16,os,495,22.626
13,128,16,16,16,os,367,28.338
25,128,8,16,16,os,607,16.474
7,32,16,16,16,os,91,15.385
25,16,8,16,16,os,75,16.667
13,32,8,16,16,os,75,17.333
13,16,16,16,16,os,45,28.889
25,32,4,16,16,os,135,9.259
25,8,16,16,16,os,91,13.736
7,32,8,16,16,os,75,9.333
25,16,4,16,16,os,67,9.328
13,32,4,16,16,os,67,9.701
13,16,8,16,16,os,37,17.568
25,32,2,16,16,os,127,4.921
25,8,8,16,16,os,75,8.333
7,64,16,16,16,os,183,15.301
13,64,8,16,16,os,151,17.219
25,64,4,16,16,os,271,9.225
7,64,8,16,16,os,151,9.272
13,64,4,16,16,os,135,9.630
25,64,2,16,16,os,255,4.902
7,128,16,16,16,os,367,15.259
13,128,8,16,16,os,303,17.162
25,128,4,16,16,os,543,9.208
7,128,8,16,16,os,303,9.241
13,128,4,16,16,os,271,9.594
25,128,2,16,16,os,511,4.892
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
12,32,128,16,16,os,315,60.952
22,8,512,16,16,os,1083,32.502
12,32,128,16,16,os,315,60.952
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
22,8,512,16,16,os,1083,32.502
12,32,128,16,16,os,315,60.952
22,8,512,16,16,os,1083,32.502
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
22,8,512,16,16,os,1083,32.502
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
12,32,128,16,16,os,315,60.952
22,16,128,16,16,os,315,55.873
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
3,16,512,16,16,os,541,17.745
3,16,512,16,16,os,541,17.745
3,16,512,16,16,os,541,17.745
3,16,512,16,16,os,541,17.745
3,16,512,16,16,os,541,17.745
12,8,512,16,16,os,541,35.490
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
3,16,512,16,16,os,541,17.745
3,16,512,16,16,os,541,17.745
6,32,128,16,16,os,315,30.476
22,16,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
22,16,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
3,16,512,16,16,os,541,17.745
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
3,16,512,16,16,os,541,17.745
22,16,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
6,8,512,16,16,os,541,17.745
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
6,32,128,16,16,os,315,30.476
3,16,512,16,16,os,541,17.745
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
12,16,128,16,16,os,157,61.146
6,32,128,16,16,os,315,30.476
22,16,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
6,32,128,16,16,os,315,30.476
12,8,512,16,16,os,541,35.490
12,16,128,16,16,os,157,61.146
6,32,128,16,16,os,315,30.476
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
22,16,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
6,8,512,16,16,os,541,17.745
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
12,16,128,16,16,os,157,61.146
6,32,128,16,16,os,315,30.476
12,32,64,16,16,os,187,51.337
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
6,8,512,16,16,os,541,17.745
12,8,512,16,16,os,541,35.490
6,8,512,16,16,os,541,17.745
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
11,16,256,16,16,os,285,61.754
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
12,8,512,16,16,os,541,35.490
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
12,8,512,16,16,os,541,35.490
11,16,256,16,16,os,285,61.754
6,32,128,16,16,os,315,30.476
12,16,128,16,16,os,157,61.146
12,8,512,16,16,os,541,35.490
12,16,128,16,16,os,157,61.146
11,16,256,16,16,os,285,61.754
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,8,512,16,16,os,541,17.745
11,32,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
11,32,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
11,32,128,16,16,os,315,55.873
6,32,128,16,16,os,315,30.476
6,32,128,16,16,os,315,30.476
6,8,512,16,16,os,541,17.745
11,32,128,16,16,os,315,55.873
6,8,512,16,16,os,541,17.745
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
12,32,64,16,16,os,187,51.337
6,8,512,16,16,os,541,17.745
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
11,16,256,16,16,os,285,61.754
11,32,128,16,16,os,315,55.873
11,32,128,16,16,os,315,55.873
6,16,128,16,16,os,157,30.573
6,32,128,16,16,os,315,30.476
12,16,128,16,16,os,157,61.146
11,16,256,16,16,os,285,61.754
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
6,32,128,16,16,os,315,30.476
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
12,16,128,16,16,os,157,61.146
11,16,256,16,16,os,285,61.754
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
11,16,256,16,16,os,285,61.754
12,16,128,16,16,os,157,61.146
6,8,512,16,16,os,541,17.745
11,16,256,16,16,os,285,61.754
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
11,16,256,16,16,os,285,61.754
11,32,128,16,16,os,315,55.873
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
22,32,64,16,16,os,375,46.933
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
6,32,128,16,16,os,315,30.476
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
12,8,256,16,16,os,285,33.684
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
12,8,256,16,16,os,285,33.684
6,8,512,16,16,os,541,17.745
12,16,128,16,16,os,157,61.146
6,8,512,16,16,os,541,17.745
6,16,128,16,16,os,157,30.573
22,8,256,16,16,os,571,30.823
6,16,128,16,16,os,157,30.573
11,16,256,16,16,os,285,61.754
12,16,128,16,16,os,157,61.146
6,16,128,16,16,os,157,30.573
11,16,256,16,16,os,285,61.754
6,16,128,16,16,os,157,30.573
12,16,128,16,16,os,157,61.146
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
11,16,256,16,16,os,285,61.754
3,32,128,16,16,os,315,15.238
11,16,256,16,16,os,285,61.754
12,16,128,16,16,os,157,61.146
11,16,256,16,16,os,285,61.754
3,32,128,16,16,os,315,15.238
6,8,512,16,16,os,541,17.745
11,16,256,16,16,os,285,61.754
6,8,512,16,16,os,541,17.745
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
12,16,128,16,16,os,157,61.146
6,32,128,16,16,os,315,30.476
11,16,256,16,16,os,285,61.754
6,8,512,16,16,os,541,17.745
22,32,64,16,16,os,375,46.933
6,32,128,16,16,os,315,30.476
22,32,64,16,16,os,375,46.933
22,32,64,16,16,os,375,46.933
12,8,256,16,16,os,285,33.684
12,8,256,16,16,os,285,33.684
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
12,32,64,16,16,os,187,51.337
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
12,32,64,16,16,os,187,51.337
6,8,512,16,16,os,541,17.745
12,32,64,16,16,os,187,51.337
12,16,128,16,16,os,157,61.146
12,8,256,16,16,os,285,33.684
12,32,64,16,16,os,187,51.337
12,16,128,16,16,os,157,61.146
6,8,512,16,16,os,541,17.745
6,8,512,16,16,os,541,17.745
12,32,64,16,16,os,187,51.337
12,32,64,16,16,os,187,51.337
12,32,64,16,16,os,187,51.337
6,16,128,16,16,os,157,30.573
12,32,64,16,16,os,187,51.337
6,8,512,16,16,os,541,17.745
6,16,128,16,16,os,157,30.573
6,32,128,16,16,os,315,30.476
12,32,64,16,16,os,187,51.337
12,16,128,16,16,os,157,61.146
12,32,64,16,16,os,187,51.337
12,32,64,16,16,os,187,51.337
12,16,128,16,16,os,157,61.146
12,16,128,16,16,os,157,61.146
11,32,128,16,16,os,315,55.873
12,32,64,16,16,os,187,51.337
11,16,256,16,16,os,285,61.754
12,32,64,16,16,os,187,51.337
12,32,64,16,16,os,187,51.337
12,32,64,16,16,os,187,51.337
11,32,128,16,16,os,315,55.873
11,16,256,16,16,os,285,61.754
12,16,128,16,16,os,157,61.146
12,32,64,16,16,os,187,51.337
11,32,128,16,16,os,315,55.873
6,8,512,16,16,os,541,17.745
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,32,128,16,16,os,315,30.476
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
11,16,256,16,16,os,285,61.754
11,32,128,16,16,os,315,55.873
6,16,128,16,16,os,157,30.573
22,32,64,16,16,os,375,46.933
6,16,128,16,16,os,157,30.573
11,16,256,16,16,os,285,61.754
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
22,32,64,16,16,os,375,46.933
11,16,256,16,16,os,285,61.754
6,16,128,16,16,os,157,30.573
6,16,128,16,16,os,157,30.573
3,32,128,16,16,os,315,15.238
11,16,256,16,16,os,285,61.754
22,32,64,16,16,os,375,46.933
22,32,64,16,16,os,375,46.933
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
22,32,64,16,16,os,375,46.933
22,32,64,16,16,os,375,46.933
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
3,32,128,16,16,os,315,15.238
22,32,64,16,16,os,375,46.933
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
12,32,64,16,16,os,187,51.337
12,8,256,16,16,os,285,33.684
11,16,256,16,16,os,285,61.754
22,32,64,16,16,os,375,46.933
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
12,8,256,16,16,os,285,33.684
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
12,8,256,16,16,os,285,33.684
11,16,256,16,16,os,285,61.754
12,8,256,16,16,os,285,33.684
12,32,64,16,16,os,187,51.337
12,8,256,16,16,os,285,33.684
12,32,64,16,16,os,187,51.337
11,16,256,16,16,os,285,61.754
12,32,64,16,16,os,187,51.337
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
3,32,128,16,16,os,315,15.238
3,32,128,16,16,os,315,15.238
12,8,256,16,16,os,285,33.684
11,16,256,16,16,os,285,61.754
3,32,128,16,16,os,315,15.238
11,16,256,16,16,os,285,61.754
3,32,128,16,16,os,315,15.238
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
11,16,256,16,16,os,285,61.754
